"id","t","jp","pid","s","kid","kt","i","st","mi","nc","ju","mj","ut"
"1038","KHAIRUDIN ABU HANIPAH","","1","L","06939","dun","null","MNG","2018-04-28T12:44:23.797Z","1","5879","2729","187"
"1277","DR. HJ. ABD RANI BIN OSMAN","","2","L","10900","parlimen","null","KLH","2018-04-28T13:10:13.823Z","3","31425","16306","1497"
"1781","NIKOL TIUNSU @ HERMAN TIONGSOH","TIADA","90","L","17726","dun","null","HD","2018-04-28T14:38:43.023Z","2","548","3545","439"
"1704","KHAIRIZAL KHAZALI","TIADA","37","L","00700","parlimen","null","KLH","2018-04-28T11:52:01.640Z","2","7254","1099","854"
"428","MASDI BIN MUSA","PEKERJAAN SENDIRI","2","L","12706","dun","null","HD","2018-04-28T12:23:58.703Z","1","1571","6246","246"
"1434","OOI KHAR GIAP","","41","L","04616","dun","null","HD","2018-04-28T12:53:17.927Z","1","104","9049","168"
"81","DATUK HAJI HANIFF BIN KOSLAN","BERNIAGA","1","L","10021","dun","null","KLH","2018-04-28T13:17:17.787Z","3","8528","16386","250"
"1799","NOOR SHAM BINTI ABU SAMAH","","37","P","05503","dun","null","KLH","2018-04-28T12:54:31.100Z","2","1832","3268","241"
"1208","DATUK SADDI HAJI ABDUL RAHMAN","PENGERUSI KORPORASI PEMBANGUNAN DESA (KPD)","1","L","18748","dun","null","MNG","2018-04-28T14:39:29.050Z","3","4660","1628","253"
"1775","DR. ISHAK IBRAHIM","","2","L","06200","parlimen","null","HD","2018-04-28T12:40:24.940Z","2","5194","5607","814"
"237","USTAZ FADHLI SHAARI","TIADA","2","L","02200","parlimen","null","MNG","2018-04-28T12:37:26.100Z","3","28080","13075","1232"
"519","NICOLE TAN LEE KOON ","","37","P","13021","dun","null","MNG","2018-04-28T11:38:04.687Z","2","18668","14924","196"
"93","HARUMAINI BIN HAJI OMAR","-","37","L","09407","dun","null","MNG","2018-04-28T12:33:24.633Z","2","21536","8315","492"
"1788","NG YAK HOWE","","37","L","14512","dun","null","MNG","2018-04-28T14:02:37.180Z","1","18278","13629","253"
"1804","TEOH YEE CHERN","","37","L","06838","dun","null","MNG","2018-04-28T13:19:12.337Z","1","18814","15176","325"
"1181","ZUKRI AKSAH","SENDIRI","37","L","04032","dun","null","HD","2018-04-28T12:56:44.797Z","3","2195","746","407"
"1721","ABDUL RAHMAN BIN MOHAMAD","","1","L","07900","parlimen","null","MNG","2018-04-28T13:03:20.777Z","2","13995","6569","462"
"426","DATO' ABDUL RAHMAN BIN JAAFAR","AHLI PERNIAGAAN","37","L","12706","dun","null","KLH","2018-04-28T12:23:58.703Z","3","3329","6246","246"
"1730","MOHD NOR HISAM BIN MUHAMMAD","","2","L","08418","dun","null","KLH","2018-04-28T12:26:32.843Z","2","3569","2779","238"
"1680","DR. MOHAMMAD NAWAR BIN ARIFFIN","TIADA","1","L","00810","dun","null","KLH","2018-04-28T12:22:50.657Z","1","6289","3212","300"
"863","UST. MUHD. ISMI MAT TAIB","","2","L","06940","dun","null","KLH","2018-04-28T12:44:19.230Z","2","5589","1822","258"
"1727","DATUK ZALI MAT YASIN.","TIADA","1","L","13600","parlimen","null","KLH","2018-04-28T11:48:31.453Z","2","27761","4659","1145"
"135","DATUK IR.HASNI BIN MOHAMMAD","","1","L","16453","dun","null","MNG","2018-04-28T12:42:15.530Z","1","9480","4447","358"
"1430","ABDUL HALIM BIN SAID","AHLI PERNIAGAAN","1","L","01017","dun","null","KLH","2018-04-28T11:36:58.027Z","2","6524","2490","324"
"409","DATO' HJ SALIM SHARIF","AHLI PERNIAGAAN","1","L","12700","parlimen","null","MNG","2018-04-28T12:27:30.680Z","3","26819","1631","1025"
"263","DATO' PA","MENTERI PERDAGANGAN ANTARABANGSA DAN INDUSTRI","1","L","03000","parlimen","null","MNG","2018-04-28T12:52:47.690Z","1","21665","6647","400"
"55","ABDUL MUTALIF BIN ABDUL RAHIM","AHLI PERNIAGAAN ","1","L","10533","dun","null","KLH","2018-04-28T12:35:40.917Z","3","10772","10940","390"
"1763","MOHD FIRDAUS BIN JAFFAR","","2","L","16453","dun","null","KLH","2018-04-28T12:42:15.530Z","2","2590","4447","358"
"1749","WONG CHUN YUAN","","37","L","08110","dun","null","KLH","2018-04-28T12:41:08.230Z","3","6988","1456","402"
"177","DATO' DR JOHARI MAT","TIADA","2","L","02700","parlimen","null","KLH","2018-04-28T11:52:28.363Z","2","25223","2929","986"
"1798","AHMAD AZHAR BIN ABDULLAH","TIADA","1","L","00503","dun","null","KLH","2018-04-28T11:56:01.827Z","2","5795","1467","319"
"1825","YONG CHOO KIONG","","37","L","06633","dun","null","MNG","2018-04-28T12:39:26.643Z","1","15061","10501","285"
"526","YAP SIOK MOY","","1","P","13022","dun","null","KLH","2018-04-28T11:38:07.877Z","2","3458","6560","264"
"1770","DR. KIEW HEN CHONG","","1","L","04719","dun","null","KLH","2018-04-28T12:36:50.270Z","2","4188","13371","377"
"1457","PROF. MADYA RUSNAH","","37","P","13600","parlimen","null","MNG","2018-04-28T11:48:31.453Z","1","32420","4659","1145"
"701","USTAZ DR. AHMAD FAKHRUDDIN BIN FAKHRURAZI","TIADA","2","L","01017","dun","null","KLH","2018-04-28T11:36:58.027Z","1","9088","2490","324"
"424","ABD RAHMAN RAMLI","","37","L","12705","dun","null","KLH","2018-04-28T12:23:25.347Z","1","6014","3768","324"
"1821","ROBERT PASANG ALAM","TIADA","1","L","20300","parlimen","null","KLH","2018-04-28T11:58:32.203Z","3","4775","1059","199"
"586","MUHAMAD RIDUAN BIN OTHMAN","TIADA","2","L","01000","parlimen","null","KLH","2018-04-28T11:36:24.090Z","1","23143","13481","1111"
"1739","KULLI BIN MARALAM","","86","L","18954","dun","null","HD","2018-04-28T14:53:41.220Z","2","67","7851","381"
"802","KHAIRUL SHAHRIL MOHAMED","","1","L","06940","dun","null","MNG","2018-04-28T12:44:19.230Z","3","7411","1822","258"
"1690","DATUK MAIJOL MAHAP","PEGUAM","94","L","16800","parlimen","null","KLH","2018-04-28T14:37:13.887Z","2","11259","1774","1179"
"1748","HUAN CHENG GUAN @ MEJAR HUAN","","77","L","04300","parlimen","null","HD","2018-04-28T12:40:06.560Z","1","502","43902","463"
"1425","CIKGU CHE MANSOR","TIADA","1","L","03510","dun","null","KLH","2018-04-28T11:29:29.153Z","1","7013","4567","286"
"1756","HJH ROHAYA BINTI DATUK MOHD SHAHIR","","2","P","11356","dun","null","KLH","2018-04-28T13:14:07.350Z","4","5200","6586","296"
"1573","TUAN GURU UST ZULKIFLI ISMAIL","TIADA","2","L","13600","parlimen","null","KLH","2018-04-28T11:48:31.453Z","3","8961","4659","1145"
"1588","LEE AH LEONG","TIADA","9","L","01835","dun","null","HD","2018-04-28T12:09:28.883Z","4","34","3795","469"
"60","JUWAIRIYA ZULKIFLI","","37","P","09610","dun","null","MNG","2018-04-28T12:55:58.487Z","3","11050","2695","418"
"392","USTAZ SYAMSUL FIRDAUS ","PENDAKWAH BEBAS","37","L","10533","dun","null","MNG","2018-04-28T12:35:40.917Z","2","21712","10940","390"
"437","CHONG WAN YU","","1","L","12708","dun","null","KLH","2018-04-28T12:24:45.787Z","3","3985","6109","200"
"1728","DZAHER AHMAD","AHLI PERNIAGAAN","37","L","00810","dun","null","KLH","2018-04-28T12:22:50.657Z","2","7220","3212","300"
"530","MARY JOSEPHINE PRITTAM SINGH","","37","P","13022","dun","null","MNG","2018-04-28T11:38:07.877Z","1","10018","6560","264"
"524","KHAIRUDDIN BIN A RAHIM","","37","L","15024","dun","null","MNG","2018-04-28T12:55:48.187Z","1","10568","809","394"
"315","DATO' DR. ILIAS BIN HUSAIN ","AHLI PERNIAGAAN ","1","L","02521","dun","null","KLH","2018-04-28T12:50:11.937Z","2","10348","2479","383"
"1823","SABIRIN MARSONO","","2","L","11300","parlimen","null","KLH","2018-04-28T13:13:10.770Z","1","15882","18705","1083"
"1691","IZHAM BIN HASHIM","AHLI PERNIAGAAN","37","L","10021","dun","null","MNG","2018-04-28T13:17:17.787Z","1","24914","16386","250"
"1824","DR. RICARDO YAMPIL BABA","PENSYARAH","37","L","22100","parlimen","null","KLH","2018-04-28T11:49:08.563Z","1","4879","7710","201"
"1209","MOHAMAD ARIF BIN ARIFIN","TIADA","37","L","03925","dun","null","HD","2018-04-28T12:10:17.727Z","3","487","46","189"
"1090","AL ZUKRI","BERNIAGA","2","L","12705","dun","null","HD","2018-04-28T12:23:25.347Z","3","1837","3768","324"
"335","CIKGU HASHIM","","1","L","01902","dun","null","KLH","2018-04-28T12:37:49.670Z","2","7493","4929","349"
"1709","TOSRIN BIN JARVANTHI","","37","L","16350","dun","null","MNG","2018-04-28T12:35:07.397Z","1","10998","2531","278"
"1844","CIKGU AZHAR","PESARA GURU","2","L","00504","dun","null","MNG","2018-04-28T11:56:05.757Z","1","9229","537","372"
"1201","MANIKAVASAGAM","","9","L","10942","dun","null","HD","2018-04-28T13:10:30.670Z","2","346","9608","430"
"1811","MOHAMAD AZHAR BIN MOHD NOOR","","2","L","08400","parlimen","null","KLH","2018-04-28T12:25:25.257Z","3","13291","5742","671"
"1722","TAN CHEW SUAN","","9","P","04719","dun","null","HD","2018-04-28T12:36:50.270Z","5","51","13371","377"
"262","TAN SRI ANNUAR MUSA","TIADA","1","L","02600","parlimen","null","MNG","2018-04-28T11:29:39.250Z","3","25467","4626","781"
"1498","SARASWATHY A/P PARAGAZUM","","89","P","13022","dun","null","HD","2018-04-28T11:38:07.877Z","3","66","6560","264"
"1829","DR. SHAMSUL ANUAR NASARAH","","1","L","05500","parlimen","null","MNG","2018-04-28T12:54:39.970Z","3","12523","5773","405"
"1745","BARITUS GUNGKIT @ EVARISTUS","PENIAGA","93","L","18237","dun","null","KLH","2018-04-28T15:11:01.637Z","2","3402","4485","350"
"699","MOHD RAZI BIN MOHD ALI","","1","L","12603","dun","null","MNG","2018-04-28T11:52:40.973Z","2","7795","4399","236"
"441","HASAN BIN MALEK","","1","L","12900","parlimen","null","KLH","2018-04-28T12:02:56.467Z","2","17845","200","769"
"443","HAJI RAFIEI","PESARA","2","L","12900","parlimen","null","HD","2018-04-28T12:02:56.467Z","1","4347","200","769"
"1744","RASID BIN MUHAMAD","","37","L","07904","dun","null","KLH","2018-04-28T13:03:30.647Z","3","2930","202","232"
"1633","TAN KANG YAP","-","9","L","00913","dun","null","HD","2018-04-28T11:51:10.513Z","4","32","8468","229"
"1652","MAS ERMIEYATI","TIADA","1","P","13400","parlimen","null","MNG","2018-04-28T12:48:20.540Z","3","22898","8159","636"
"195","HAJI RAMZI BIN MOHD YUSOFF","TIADA","2","L","03036","dun","null","KLH","2018-04-28T12:59:43.593Z","2","5987","1081","144"
"446","EDDIN SYAZLEE SHITH","PEGUAM","37","L","12900","parlimen","null","MNG","2018-04-28T12:02:56.467Z","3","18045","200","769"
"1810","AZHAR HJ. RASDI","","2","L","05503","dun","null","KLH","2018-04-28T12:54:31.100Z","1","4111","3268","241"
"1010","TEO CHEE KANG","TIADA","1","L","16702","dun","null","KLH","2018-04-28T14:39:15.617Z","3","6132","2992","345"
"1858","ONG BOON PIOW","","37","L","06528","dun","null","MNG","2018-04-28T12:35:08.163Z","2","24647","20709","292"
"557","FERDAUS BIN KAYAU","","37","L","14922","dun","null","KLH","2018-04-28T12:57:04.100Z","2","8911","638","380"
"1790","DANNY PIRI","TIADA","37","L","22200","parlimen","null","KLH","2018-04-28T11:22:40.200Z","2","4037","6000","157"
"447","DATO HJ ISMAIL LASIM","","1","L","12915","dun","null","MNG","2018-04-28T12:03:34.267Z","1","4146","692","135"
"1422","USTAZ MOHD SHAFIZI ISMAIL","BEKAS GURU","2","L","03408","dun","null","KLH","2018-04-28T11:37:47.840Z","3","9747","299","237"
"387","MOHD TARMIZI BIN LAZIM","TIADA","37","L","09508","dun","null","KLH","2018-04-28T12:55:51.313Z","3","5323","2330","255"
"1766","THOMAS ANGGAN","PETANI","86","L","18033","dun","null","HD","2018-04-28T14:59:41.403Z","5","69","165","190"
"1407","ONG SEONG LU","","41","L","04618","dun","null","HD","2018-04-28T12:58:25.293Z","1","54","14880","253"
"1845","HJ ZAKARIA BIN HASHIM","","2","L","06836","dun","null","KLH","2018-04-28T13:19:33.397Z","1","2781","1624","302"
"453","ROSLI BIN OMAR","","37","L","12915","dun","null","KLH","2018-04-28T12:03:34.267Z","2","3454","692","135"
"539","DAFNEY HO ","","1","P","13023","dun","null","KLH","2018-04-28T11:38:10.500Z","2","2522","12389","156"
"1032","LAJIM BIN UKIN (DATUK SERI PANGLIMA)","AHLI POLITIK","94","L","17700","parlimen","null","KLH","2018-04-28T14:37:30.103Z","3","8023","3331","799"
"1856","MD YSAHRUDIN BIN KUSNI","","37","L","14514","dun","null","MNG","2018-04-28T14:05:19.737Z","4","7280","1552","206"
"1578","PENGHULU MALIK","PESARA KERAJAAN","20","L","01100","parlimen","025","HD","2018-04-28T11:36:13.020Z","4","81","5808","952"
"1853","DATO' SRI MOHD JOHARI BIN BAHARUM","TIMBALAN MENTERI PERTAHANAN MALAYSIA","1","L","00600","parlimen","null","KLH","2018-04-28T11:49:01.803Z","1","16975","13009","770"
"450","HASSAN BIN MOHAMED","","2","L","12915","dun","null","HD","2018-04-28T12:03:34.267Z","3","624","692","135"
"1867","CIKGU HJ SOBIRIN BIN HJ DULI","","2","L","07900","parlimen","null","KLH","2018-04-28T13:03:20.777Z","3","6671","6569","462"
"1831","HAJI MAZLAN ISA","","2","L","06426","dun","null","KLH","2018-04-28T12:22:42.483Z","3","3931","3927","231"
"1764","DATO' ISKANDAR A. SAMAD","BEKERJA SENDIRI","2","L","10021","dun","null","KLH","2018-04-28T13:17:17.787Z","2","7517","16386","250"
"1298","WAN HASRINA BINTI WAN HASSAN","","2","P","10943","dun","null","KLH","2018-04-28T13:10:37.677Z","4","7696","5370","536"
"1769","DATUK DONALD PETER MOJUNTIN","USAHAWAN","1","L","17420","dun","null","KLH","2018-04-28T14:49:47.440Z","1","5303","4442","202"
"1231","DR. CHEAH SOON HAI","TIADA","1","L","00811","dun","null","KLH","2018-04-28T12:22:53.330Z","1","4916","5265","192"
"220","DATO' UST MAD","MENTERI BESAR (SEMENTARA)","2","L","01903","dun","null","MNG","2018-04-28T12:37:52.860Z","1","14298","8352","247"
"460","HJ. RAFIEI","PESARA","2","L","12916","dun","null","HD","2018-04-28T12:04:00.963Z","1","535","595","113"
"1847","DATO' WONG KEAN HWEE","PENIAGA","1","L","08300","parlimen","null","KLH","2018-04-28T13:38:35.100Z","3","13667","8111","798"
"1698","AZMI MAAROF","BERNIAGA","2","L","03407","dun","null","KLH","2018-04-28T11:37:44.620Z","3","5561","3446","243"
"1168","USTAZ IDRIS","PESARA","2","L","00311","dun","null","KLH","2018-04-28T12:46:41.720Z","2","2085","143","196"
"544","YAP YEW WENG","","37","L","13023","dun","null","MNG","2018-04-28T11:38:10.500Z","1","14911","12389","156"
"455","DATO ABD SAMAD BIN IBRAHIM","","1","L","12916","dun","null","MNG","2018-04-28T12:04:00.963Z","2","3362","595","113"
"1772","JUMAIDIN LAKALLA","TIADA","2","L","18747","dun","null","HD","2018-04-28T14:40:23.963Z","4","330","4121","408"
"1387","HAJI GHAZALI SULAIMAN","BERNIAGA","2","L","03925","dun","null","KLH","2018-04-28T12:10:17.727Z","1","5724","46","189"
"1774","HAJI SALUDIN BIN ENDOL","","2","L","07904","dun","null","KLH","2018-04-28T13:03:30.647Z","1","3273","202","232"
"1879","USTAZ MUJAHID IR FADZIL","","2","L","05500","parlimen","null","KLH","2018-04-28T12:54:39.970Z","2","6750","5773","405"
"1850","MANIVANAN GOWIN","","37","L","07554","dun","null","KLH","2018-04-28T12:17:53.050Z","1","10220","741","593"
"1862","DR. AZIZ BARI","","37","L","06426","dun","null","MNG","2018-04-28T12:22:42.483Z","2","10334","3927","231"
"462","JAMALI BIN SALAM","PESARA","37","L","12916","dun","null","KLH","2018-04-28T12:04:00.963Z","3","2767","595","113"
"1888","LT KOL HJ M ASHARI SIDON","","2","L","14900","parlimen","null","HD","2018-04-28T12:51:57.690Z","2","4548","3288","635"
"1672","DR BAHAROM MOHAMAD","","2","L","16454","dun","null","HD","2018-04-28T12:42:20.607Z","3","2975","3395","376"
"1384","HARTINI TAN","","1","P","04618","dun","null","KLH","2018-04-28T12:58:25.293Z","3","3184","14880","253"
"1746","CHAN MING KAI","","37","L","00900","parlimen","null","MNG","2018-04-28T11:51:02.063Z","3","32475","15200","881"
"252","DATUK AWANG ","TIADA","1","L","02500","parlimen","null","KLH","2018-04-28T12:52:42.670Z","3","32896","3292","1148"
"1462","DR AZMAN IBRAHIM","BERNIAGA","2","L","03405","dun","null","MNG","2018-04-28T11:37:37.937Z","3","8061","55","243"
"1846","NICHOLAS BAWIN ANGGAT","TIADA","37","L","20300","parlimen","null","KLH","2018-04-28T11:58:32.203Z","2","3942","1059","199"
"1060","DANIM @ ALOYSIUS SIAP","TIADA","93","L","17420","dun","null","HD","2018-04-28T14:49:47.440Z","4","605","4442","202"
"1666","MOHD SHAFIQ ISMAIL","TIADA","2","L","13614","dun","null","KLH","2018-04-28T11:48:49.693Z","1","2272","789","233"
"1871","OSCAR LING CHAI YEW","TIADA","3","L","21200","parlimen","null","MNG","2018-04-28T11:46:55.373Z","3","33811","11422","515"
"1501","SOLIHAN BADRI","","37","L","14205","dun","null","MNG","2018-04-28T12:09:00.617Z","1","7645","1070","227"
"1566","DATO' US NAJMI HJ AHMAD","PESARA","2","L","01631","dun","null","MNG","2018-04-28T12:22:38.150Z","1","13290","1627","437"
"550","T. PARIMALA DEVI","","89","P","13023","dun","null","HD","2018-04-28T11:38:10.500Z","3","101","12389","156"
"465","DATO HJ ADNAN BIN ABU HASSAN","PEGUAM","1","L","12917","dun","null","MNG","2018-04-28T12:04:37.090Z","2","3456","972","107"
"1851","DATUK WIRA DR. ABU BAKAR BIN MOHAMAD DIAH","-","1","L","13613","dun","null","KLH","2018-04-28T11:48:45.197Z","2","7843","4259","272"
"1885","DR MOHAMED NILAM","","2","L","08000","parlimen","null","KLH","2018-04-28T12:40:39.970Z","3","7866","3159","766"
"1840","IRMAN WAHAB","BEKERJA SENDIRI","2","L","10022","dun","null","HD","2018-04-28T13:18:03.397Z","3","5028","29425","273"
"1725","PEHING @ CHONG PECK HING","KERJA SENDIRI","37","L","17930","dun","null","KLH","2018-04-28T15:01:35.673Z","4","3067","3782","155"
"1886","ZULKIFLY BIN TASREP ","","37","L","16453","dun","null","KLH","2018-04-28T12:42:15.530Z","3","5033","4447","358"
"1859","MUHAMAD AIMAN AIZUDDIN","","37","L","05607","dun","null","KLH","2018-04-28T13:41:02.317Z","3","3051","2308","269"
"1880","DR. KO CHUNG SEN","","37","L","06529","dun","null","MNG","2018-04-28T12:35:03.657Z","2","12417","9495","182"
"1279","AMEIR LAWYER","-","37","L","00311","dun","null","KLH","2018-04-28T12:46:41.720Z","1","3421","143","196"
"1863","MUHD ZAHID MD ARIP","AHLI POLITIK","37","L","08500","parlimen","null","HD","2018-04-28T12:15:33.693Z","1","7662","24859","1393"
"470","FAZILAH ABU SAMAH","","2","P","12917","dun","null","HD","2018-04-28T12:04:37.090Z","3","598","972","107"
"1900","DATO' HJ ABU HASAN BIN SARIF","TIADA","1","L","00504","dun","null","KLH","2018-04-28T11:56:05.757Z","2","7220","537","372"
"1078","KONG FUI SENG","PENIAGA","93","L","18034","dun","null","KLH","2018-04-28T14:04:34.243Z","1","1809","1382","154"
"175","DATO' DR. FADZLI HASSAN","AHLI MAJLIS MESYUARAT KERAJAAN NEGERI (SEMENTARA)","2","L","02934","dun","null","MNG","2018-04-28T11:53:37.647Z","1","8711","1897","248"
"1688","MOHD AJIB BIN OMAR","","37","L","14718","dun","null","KLH","2018-04-28T12:18:10.720Z","2","5547","6040","363"
"1861","DATUK SERI M. SARAVANAN","","1","L","07200","parlimen","null","MNG","2018-04-28T11:50:21.400Z","2","16086","614","760"
"1868","PANG CHOK KING","","1","L","06800","parlimen","null","KLH","2018-04-28T13:23:54.220Z","1","13277","27954","1009"
"1242","USTAZ MOHD NOR HAMZAH","BEKAS ADUN","2","L","03718","dun","null","MNG","2018-04-28T12:39:24.807Z","2","11672","4488","198"
"473","HAJI RAIS BASIRON","","37","L","12917","dun","null","KLH","2018-04-28T12:04:37.090Z","1","2484","972","107"
"551","CHOONG VEE HING","AHLI PERNIAGAAN","1","L","13024","dun","null","KLH","2018-04-28T11:38:13.233Z","3","3253","10507","168"
"99","SALLEHUDDIN ","JURUNILAI","1","L","09202","dun","null","KLH","2018-04-28T12:35:21.317Z","1","6851","130","327"
"331","DATUK ALWI ","JURUKUR","1","L","02625","dun","null","MNG","2018-04-28T11:53:08.137Z","3","10921","1122","318"
"1540","DATO' DR. HAJI ABD RAHMAN BIN DAUD","TIADA","37","L","00300","parlimen","null","KLH","2018-04-28T12:41:38.653Z","2","11691","4856","690"
"1644","CIK GU HASHIM","PESARA","9","L","01529","dun","null","HD","2018-04-28T11:58:30.907Z","2","80","10860","291"
"1898","USTAZ SHAHIR HASSAN","","2","L","05607","dun","null","KLH","2018-04-28T13:41:02.317Z","1","3860","2308","269"
"502","BAHARUDIN BIN JALI","","1","L","12604","dun","null","KLH","2018-04-28T11:58:41.160Z","3","3320","976","97"
"475","DATO NORHAYATI BINTI OMAR","","1","P","12918","dun","null","KLH","2018-04-28T12:07:03.303Z","2","3837","1806","194"
"1791","AKHRAMSYAH BIN SANUSI JUNID","PENGARAH SYARIKAT","37","L","01200","parlimen","null","KLH","2018-04-28T12:17:19.910Z","3","21651","539","1012"
"1482","DR CHE KU","BEKERJA SENDIRI","37","L","03301","dun","null","HD","2018-04-28T11:40:57.590Z","3","1095","143","197"
"1907","NGA KOR MING","","37","L","06018","dun","null","MNG","2018-04-28T12:23:40.787Z","2","18123","12064","583"
"1816","SURESH KUMAR","","79","L","07800","parlimen","null","HD","2018-04-28T12:22:15.797Z","5","680","597","790"
"1793","EWON BENEDICK","TIADA","1","L","16907","dun","null","MNG","2018-04-28T14:39:30.970Z","5","6861","3294","251"
"1866","USTAZ OSMAN BIN JAAFAR","","2","L","04720","dun","null","KLH","2018-04-28T12:27:44.123Z","2","4316","2348","353"
